ch10	% FIGURE NEEDED: Figure 1 -- lensing geometry	2007_TH_Q4-s1.pdf
ch10	% FIGURE NEEDED: hemisphere of radius d with 	2012_TH_S8-s1.pdf
ch10	% FIGURE NEEDED: momentum-conservation triang	2014_TH_P3-s1.pdf
ch10	% FIGURE NEEDED: collinear sketch -- $\pi^0$ 	2014_TH_P3-s2.pdf
ch10	% FIGURE NEEDED: ray grazing the Sun (radius 	2016_TH_T10-s1.pdf
ch10	% FIGURE NEEDED: two rays with impact paramet	2016_TH_T10-s2.pdf
ch10	% FIGURE NEEDED: spherical mass distribution 	2016_TH_T10-s3.pdf
ch10	% FIGURE NEEDED: two XY-axis diagrams side by	2022_TH_13-s1.pdf
ch10	% FIGURE NEEDED: geometry sketch of the circu	2022_TH_13-s2.pdf
ch10	% FIGURE NEEDED: answer sketch of M_bh(t) vs 	2025_TH_T12-s1.pdf
ch10	% FIGURE NEEDED: two scatter plots with error	2023_DA_Q2-s1.pdf
ch10	% FIGURE NEEDED: Figure 7 -- E and N position	2023_DA_Q2-s2.pdf
ch10	% FIGURE NEEDED: Figure 8 -- deflection E and	2023_DA_Q2-s3.pdf;2023_DA_Q2-s4.pdf
ch10	% FIGURE NEEDED: deflection (mas) vs u/(u^2+2	2023_DA_Q2-s5.pdf
