ch02	FIGURE NEEDED: sketch of u vs p, parabolic ar	2008_TH_S14-s1.pdf
ch02	FIGURE NEEDED: Earth (centre C, radius R to s	2008_TH_S8-s1.pdf
ch02	FIGURE NEEDED: Earth circle with centre E, ob	2009_TH_P14-s1.pdf
ch02	FIGURE NEEDED: Figure (1) - circle of the pla	2009_TH_P16-s1.pdf
ch02	FIGURE NEEDED: Figure (2) - same construction	2009_TH_P16-s2.pdf
ch02	FIGURE NEEDED: ellipse with the swept region 	2009_TH_P16-s3.pdf
ch02	FIGURE NEEDED: two concentric circles (cloud 	2009_TH_P6-s1.pdf
ch02	FIGURE NEEDED: two concentric circles (Mars o	2011_TH_S4-s1.pdf
ch02	FIGURE NEEDED: Fig.1 of the official solution	2014_TH_L2-s1.pdf
ch02	FIGURE NEEDED: four orbit sketches (2014 long	2014_TH_L2-s2.pdf
ch02	FIGURE NEEDED: final figure (2014 long proble	2014_TH_L2-s3.pdf
ch02	FIGURE NEEDED: globe diagram (2014 long probl	2014_TH_L3-s1.pdf
ch02	FIGURE NEEDED: map of Romania with the launch	2014_TH_L3-s2.pdf;2014_TH_L3-s3.pdf
ch02	FIGURE NEEDED: trajectory construction (2014 	2014_TH_L3-s4.pdf
ch02	FIGURE NEEDED: two shaded transfer-ellipse sk	2014_TH_L3-s5.pdf
ch02	FIGURE NEEDED: circumsolar sphere diagram (20	2014_TH_L3-s6.pdf
ch02	FIGURE NEEDED: Figure 1a -- Sun S(M_S) with p	2014_TH_P1-s1.pdf
ch02	FIGURE NEEDED: Figure 1b -- same configuratio	2014_TH_P1-s2.pdf
ch02	FIGURE NEEDED: Figure 2.1 -- initial (small, 	2014_TH_P2-s1.pdf
ch02	FIGURE NEEDED: Fig. 6.2 -- two cylindrical ca	2014_TH_P5-s1.pdf
ch02	FIGURE NEEDED: rotated ellipse with the zenit	2015_TH_L1-s1.pdf
ch02	FIGURE NEEDED: sketch of the orbit arc near p	2015_TH_L1-s2.pdf
