ch03	FIGURE NEEDED: scatter plot of the five Type 	2008_DA_D3-s2.pdf
ch03	FIGURE NEEDED: Figure 2.1 (2009_da_sol.pdf p.	2009_DA_D2-s1.pdf
ch03	FIGURE NEEDED: plot "Sun - Venus Distance (AU	2009_DA_D2-s2.pdf
ch03	FIGURE NEEDED: Figure 1 (2012_da_sol.pdf p.1)	2012_DA_D1-s1.pdf
ch03	FIGURE NEEDED: Figure 2 (2012_da_sol.pdf p.1)	2012_DA_D1-s2.pdf
ch03	FIGURE NEEDED: Figure 3 (2012_da_sol.pdf p.2)	2012_DA_D1-s3.pdf
ch03	FIGURE NEEDED: Figure 4 (2012_da_sol.pdf p.2)	2012_DA_D1-s4.pdf
ch03	FIGURE NEEDED: Figure 5 (2012_da_sol.pdf p.2)	2012_DA_D1-s5.pdf
ch03	FIGURE NEEDED: Figure 6 (2012_da_sol.pdf p.3)	2012_DA_D1-s6.pdf
ch03	FIGURE NEEDED: Figure 7 (2012_da_sol.pdf p.3)	2012_DA_D1-s7.pdf
ch03	FIGURE NEEDED: Fig. 1 (2014_da_sol.pdf p.29):	2014_DA_D2-s1.pdf
ch03	FIGURE NEEDED: Fig. 2 (2014_da_sol.pdf p.30):	2014_DA_D2-s2.pdf
ch03	FIGURE NEEDED: Fig. 3 (2014_da_sol.pdf pp.31-	2014_DA_D2-s3.pdf
ch03	FIGURE NEEDED: Fig. 4 (2014_da_sol.pdf p.32):	2014_DA_D2-s4.pdf
ch03	FIGURE NEEDED: Fig. 5 (2014_da_sol.pdf p.34):	2014_DA_D2-s5.pdf
ch03	FIGURE NEEDED: Fig. 6 (2014_da_sol.pdf pp.34-	2014_DA_D2-s6.pdf
ch03	FIGURE NEEDED: geometric construction over th	2016_DA_D2-s1.pdf
ch03	FIGURE NEEDED: ray diagram (2016_data_analysi	2016_DA_D2-s2.pdf
ch03	FIGURE NEEDED: two ray diagrams (2016_data_an	2016_DA_D2-s3.pdf
ch03	FIGURE NEEDED: triangle diagram (2016_data_an	2016_DA_D2-s4.pdf
ch03	FIGURE NEEDED: traced TNO orbits on the sky m	2025_OBS-PLAN_OP01-s1.pdf
ch03	FIGURE NEEDED: solution overlay of Map-OP02 w	2025_OBS-PLAN_OP02-s1.pdf
ch03	FIGURE NEEDED: completed construction on the 	2025_OBS-PLAN_OP02-s2.pdf
